gene,counts,phase,time,fraction
ychO,217,ss_postshift,0.0,1.0276130032160498e-05
ychQ,210,ss_postshift,0.0,9.944641966606933e-06
ychS,1,ss_postshift,0.0,4.73554379362235e-08
yciA,807,ss_postshift,0.0,3.821583841453236e-05
yciB,1618,ss_postshift,0.0,7.662109858080961e-05
yciC,1793,ss_postshift,0.0,8.490830021964872e-05
yciE,284,ss_postshift,0.0,1.3448944373887473e-05
yciF,154,ss_postshift,0.0,7.292737442178419e-06
yciG,66,ss_postshift,0.0,3.1254589037907507e-06
yciH,374,ss_postshift,0.0,1.7710933788147586e-05
yciI,4750,ss_postshift,0.0,0.0002249383301970616
yciK,1675,ss_postshift,0.0,7.932035854317435e-05
yciN,1514,ss_postshift,0.0,7.169613303544238e-05
yciO,1509,ss_postshift,0.0,7.145935584576126e-05
yciQ,518,ss_postshift,0.0,2.453011685096377e-05
yciT,6850,ss_postshift,0.0,0.00032438474986313094
yciU,1595,ss_postshift,0.0,7.553192350827648e-05
yciV,937,ss_postshift,0.0,4.437204534624142e-05
yciW,3255,ss_postshift,0.0,0.0001541419504824075
yciX,480,ss_postshift,0.0,2.273061020938728e-05
yciY,1059,ss_postshift,0.0,5.014940877446068e-05
yciZ,1061,ss_postshift,0.0,5.024411965033313e-05
ycjD,98,ss_postshift,0.0,4.640832917749902e-06
ycjF,389,ss_postshift,0.0,1.842126535719094e-05
ycjG,1246,ss_postshift,0.0,5.9004875668534475e-05
ycjM,75,ss_postshift,0.0,3.551657845216762e-06
ycjN,39,ss_postshift,0.0,1.8468620795127163e-06
ycjO,13,ss_postshift,0.0,6.156206931709055e-07
ycjP,13,ss_postshift,0.0,6.156206931709055e-07
ycjQ,25,ss_postshift,0.0,1.1838859484055874e-06
ycjR,26,ss_postshift,0.0,1.231241386341811e-06
ycjS,47,ss_postshift,0.0,2.2257055830025044e-06
ycjT,81,ss_postshift,0.0,3.835790472834103e-06
ycjU,8,ss_postshift,0.0,3.78843503489788e-07
ycjV,40,ss_postshift,0.0,1.8942175174489399e-06
ycjW,691,ss_postshift,0.0,3.272260761393044e-05
ycjX,457,ss_postshift,0.0,2.164143513685414e-05
ycjY,135,ss_postshift,0.0,6.392984121390172e-06
ydaC,17,ss_postshift,0.0,8.050424449157995e-07
ydaE,8,ss_postshift,0.0,3.78843503489788e-07
ydaF,16,ss_postshift,0.0,7.57687006979576e-07
ydaG,14,ss_postshift,0.0,6.62976131107129e-07
ydaN,654,ss_postshift,0.0,3.097045641029017e-05
ydaS,21,ss_postshift,0.0,9.944641966606934e-07
ydaT,35,ss_postshift,0.0,1.6574403277678223e-06
ydaU,41,ss_postshift,0.0,1.9415729553851633e-06
ydaV,24,ss_postshift,0.0,1.1365305104693638e-06
ydaW,73,ss_postshift,0.0,3.456946969344315e-06
ydaY,24,ss_postshift,0.0,1.1365305104693638e-06
ydbA_1,244,ss_postshift,0.0,1.1554726856438532e-05
ydbA_2,1049,ss_postshift,0.0,4.967585439509845e-05
ydbC,1141,ss_postshift,0.0,5.403255468523101e-05
ydbD,245,ss_postshift,0.0,1.1602082294374757e-05
ydbH,1358,ss_postshift,0.0,6.43086847173915e-05
ydbJ,843,ss_postshift,0.0,3.9920634180236405e-05
ydbK,2231,ss_postshift,0.0,0.00010564998203571462
ydbL,388,ss_postshift,0.0,1.8373909919254715e-05
ydcA,915,ss_postshift,0.0,4.33302257116445e-05
ydcC,12,ss_postshift,0.0,5.682652552346819e-07
ydcD,15,ss_postshift,0.0,7.103315690433525e-07
ydcF,1645,ss_postshift,0.0,7.789969540508765e-05
ydcH,2372,ss_postshift,0.0,0.00011232709878472213
ydcI,10845,ss_postshift,0.0,0.0005135697244183438
ydcJ,719,ss_postshift,0.0,3.4048559876144696e-05
ydcK,262,ss_postshift,0.0,1.2407124739290555e-05
ydcL,3350,ss_postshift,0.0,0.0001586407170863487
ydcM,1046,ss_postshift,0.0,4.9533788081289776e-05
ydcO,751,ss_postshift,0.0,3.5563933890103845e-05
ydcP,2582,ss_postshift,0.0,0.00012227174075132906
ydcR,945,ss_postshift,0.0,4.47508888497312e-05
ydcS,1876,ss_postshift,0.0,8.883880156835528e-05
ydcT,527,ss_postshift,0.0,2.4956315792389782e-05
ydcU,332,ss_postshift,0.0,1.57220053948262e-05
ydcV,515,ss_postshift,0.0,2.43880505371551e-05
ydcY,931,ss_postshift,0.0,4.4087912718624075e-05
ydcZ,358,ss_postshift,0.0,1.6953246781168012e-05
yddA,1087,ss_postshift,0.0,5.147536103667494e-05
yddB,3213,ss_postshift,0.0,0.0001521530220890861
yddE,1246,ss_postshift,0.0,5.9004875668534475e-05
yddG,404,ss_postshift,0.0,1.9131596926234293e-05
yddH,151,ss_postshift,0.0,7.150671128369748e-06
yddJ,3,ss_postshift,0.0,1.4206631380867047e-07
yddK,2,ss_postshift,0.0,9.4710875872447e-08
yddL,0,ss_postshift,0.0,0.0
yddM,492,ss_postshift,0.0,2.329887546462196e-05
yddW,540,ss_postshift,0.0,2.557193648556069e-05
ydeA,123,ss_postshift,0.0,5.82471886615549e-06
ydeE,438,ss_postshift,0.0,2.074168181606589e-05
ydeI,105,ss_postshift,0.0,4.972320983303467e-06
ydeJ,97,ss_postshift,0.0,4.593477479813679e-06
ydeK,104,ss_postshift,0.0,4.924965545367244e-06
ydeM,388,ss_postshift,0.0,1.8373909919254715e-05
ydeN,8890,ss_postshift,0.0,0.0004209898432530269
ydeO,18,ss_postshift,0.0,8.52397882852023e-07
ydeP,222,ss_postshift,0.0,1.0512907221841617e-05
ydeQ,48,ss_postshift,0.0,2.2730610209387276e-06
ydeR,34,ss_postshift,0.0,1.610084889831599e-06
ydeS,20,ss_postshift,0.0,9.471087587244699e-07
ydeT,108,ss_postshift,0.0,5.1143872971121375e-06
ydeU,133,ss_postshift,0.0,6.298273245517725e-06
ydfA,7,ss_postshift,0.0,3.314880655535645e-07
ydfB,17,ss_postshift,0.0,8.050424449157995e-07
ydfC,35,ss_postshift,0.0,1.6574403277678223e-06
ydfD,7,ss_postshift,0.0,3.314880655535645e-07
ydfE,29,ss_postshift,0.0,1.3733077001504814e-06
ydfG,9275,ss_postshift,0.0,0.00043922168685847293
ydfH,1918,ss_postshift,0.0,9.082772996167667e-05
ydfI,138,ss_postshift,0.0,6.535050435198842e-06
ydfJ,35,ss_postshift,0.0,1.6574403277678223e-06
ydfK,5,ss_postshift,0.0,2.3677718968111748e-07
ydfN,15,ss_postshift,0.0,7.103315690433525e-07
ydfO,13,ss_postshift,0.0,6.156206931709055e-07
ydfP,18,ss_postshift,0.0,8.52397882852023e-07
ydfR,14,ss_postshift,0.0,6.62976131107129e-07
ydfT,33,ss_postshift,0.0,1.5627294518953753e-06
ydfU,16,ss_postshift,0.0,7.57687006979576e-07
ydfV,18,ss_postshift,0.0,8.52397882852023e-07
ydfW,8,ss_postshift,0.0,3.78843503489788e-07
ydfX,7,ss_postshift,0.0,3.314880655535645e-07
ydfZ,160,ss_postshift,0.0,7.5768700697957595e-06
ydgA,7628,ss_postshift,0.0,0.0003612272805775128
ydgC,662,ss_postshift,0.0,3.1349299913779955e-05
ydgD,1367,ss_postshift,0.0,6.473488365881751e-05
ydgH,5422,ss_postshift,0.0,0.0002567611844902038
ydgI,305,ss_postshift,0.0,1.4443408570548166e-05
ydgJ,2585,ss_postshift,0.0,0.00012241380706513774
ydgK,1058,ss_postshift,0.0,5.0102053336524456e-05
ydgU,4,ss_postshift,0.0,1.89421751744894e-07
ydhB,375,ss_postshift,0.0,1.775828922608381e-05
ydhC,1543,ss_postshift,0.0,7.306944073559285e-05
ydhF,2011,ss_postshift,0.0,9.523178568974545e-05
ydhI,120,ss_postshift,0.0,5.68265255234682e-06
ydhJ,213,ss_postshift,0.0,1.0086708280415605e-05
ydhK,305,ss_postshift,0.0,1.4443408570548166e-05
ydhL,131,ss_postshift,0.0,6.203562369645278e-06
ydhP,200,ss_postshift,0.0,9.471087587244699e-06
ydhQ,802,ss_postshift,0.0,3.797906122485124e-05
ydhR,5549,ss_postshift,0.0,0.00026277532510810415
ydhS,546,ss_postshift,0.0,2.5856069113178028e-05
ydhT,72,ss_postshift,0.0,3.409591531408092e-06
ydhU,99,ss_postshift,0.0,4.688188355686126e-06
ydhV,197,ss_postshift,0.0,9.32902127343603e-06
ydhW,91,ss_postshift,0.0,4.309344852196338e-06
ydhX,77,ss_postshift,0.0,3.6463687210892094e-06
ydhY,156,ss_postshift,0.0,7.387448318050865e-06
ydhZ,349,ss_postshift,0.0,1.6527047839742e-05
ydiB,141,ss_postshift,0.0,6.677116749007513e-06
ydiE,261,ss_postshift,0.0,1.2359769301354333e-05
ydiF,71,ss_postshift,0.0,3.3622360934718682e-06
ydiH,891,ss_postshift,0.0,4.219369520117514e-05
ydiJ,5639,ss_postshift,0.0,0.0002670373145223643
ydiK,1027,ss_postshift,0.0,4.863403476050153e-05
ydiL,96,ss_postshift,0.0,4.546122041877455e-06
ydiM,62,ss_postshift,0.0,2.9360371520458567e-06
ydiN,16,ss_postshift,0.0,7.57687006979576e-07
ydiO,80,ss_postshift,0.0,3.7884350348978797e-06
ydiP,273,ss_postshift,0.0,1.2928034556589014e-05
ydiQ,12,ss_postshift,0.0,5.682652552346819e-07
ydiR,54,ss_postshift,0.0,2.5571936485560688e-06
ydiS,41,ss_postshift,0.0,1.9415729553851633e-06
ydiT,1,ss_postshift,0.0,4.73554379362235e-08
ydiU,3214,ss_postshift,0.0,0.00015220037752702233
ydiV,715,ss_postshift,0.0,3.38591381243998e-05
ydiY,430,ss_postshift,0.0,2.0362838312576105e-05
ydiZ,378,ss_postshift,0.0,1.790035553989248e-05
ydjA,1063,ss_postshift,0.0,5.033883052620557e-05
ydjE,146,ss_postshift,0.0,6.91389393868863e-06
ydjF,1096,ss_postshift,0.0,5.1901559978100954e-05
ydjG,228,ss_postshift,0.0,1.0797039849458956e-05
ydjH,65,ss_postshift,0.0,3.078103465854527e-06
ydjI,109,ss_postshift,0.0,5.161742735048361e-06
ydjJ,79,ss_postshift,0.0,3.741079596961656e-06
ydjK,66,ss_postshift,0.0,3.1254589037907507e-06
ydjL,91,ss_postshift,0.0,4.309344852196338e-06
ydjM,107,ss_postshift,0.0,5.067031859175914e-06
ydjO,17,ss_postshift,0.0,8.050424449157995e-07
ydjX,92,ss_postshift,0.0,4.356700290132562e-06
ydjY,297,ss_postshift,0.0,1.4064565067058379e-05
ydjZ,166,ss_postshift,0.0,7.8610026974131e-06
yeaC,10526,ss_postshift,0.0,0.0004984633397166885
yeaD,1676,ss_postshift,0.0,7.936771398111058e-05
yeaE,925,ss_postshift,0.0,4.380378009100673e-05
yeaG,3086,ss_postshift,0.0,0.0001461388814711857
yeaH,923,ss_postshift,0.0,4.3709069215134286e-05
yeaK,1163,ss_postshift,0.0,5.507437431982792e-05
yeaL,116,ss_postshift,0.0,5.4932308006019254e-06
yeaO,547,ss_postshift,0.0,2.590342455111425e-05
yeaQ,1504,ss_postshift,0.0,7.122257865608014e-05
yeaR,42,ss_postshift,0.0,1.988928393321387e-06
yeaV,215,ss_postshift,0.0,1.0181419156288052e-05
yeaW,140,ss_postshift,0.0,6.629761311071289e-06
yeaX,138,ss_postshift,0.0,6.535050435198842e-06
yeaY,1639,ss_postshift,0.0,7.76155627774703e-05
yebB,20,ss_postshift,0.0,9.471087587244699e-07
yebC,5288,ss_postshift,0.0,0.00025041555580674983
yebE,919,ss_postshift,0.0,4.3519647463389395e-05
yebF,2869,ss_postshift,0.0,0.0001358627514390252
yebG,1176,ss_postshift,0.0,5.568999501299883e-05
yebK,2322,ss_postshift,0.0,0.00010995932688791095
yebO,855,ss_postshift,0.0,4.048889943547109e-05
yebQ,138,ss_postshift,0.0,6.535050435198842e-06
yebS,768,ss_postshift,0.0,3.636897633501964e-05
yebT,1985,ss_postshift,0.0,9.400054430340364e-05
yebV,2333,ss_postshift,0.0,0.00011048023670520941
yebW,258,ss_postshift,0.0,1.2217702987545663e-05
yebY,1648,ss_postshift,0.0,7.804176171889633e-05
yebZ,1402,ss_postshift,0.0,6.639232398658535e-05
yecA,734,ss_postshift,0.0,3.475889144518805e-05
yecD,696,ss_postshift,0.0,3.2959384803611556e-05
yecE,292,ss_postshift,0.0,1.382778787737726e-05
yecF,512,ss_postshift,0.0,2.424598422334643e-05
yecH,99,ss_postshift,0.0,4.688188355686126e-06
yecJ,1020,ss_postshift,0.0,4.8302546694947964e-05
yecM,534,ss_postshift,0.0,2.5287803857943345e-05
yecN,725,ss_postshift,0.0,3.433269250376203e-05
yecR,2217,ss_postshift,0.0,0.0001049870059046075
yecT,67,ss_postshift,0.0,3.1728143417269743e-06
yedA,76,ss_postshift,0.0,3.5990132831529858e-06
yedD,1751,ss_postshift,0.0,8.291937182632735e-05
yedE,10751,ss_postshift,0.0,0.0005091183132523388
yedF,3040,ss_postshift,0.0,0.00014396053132611944
yedI,307,ss_postshift,0.0,1.4538119446420613e-05
yedJ,319,ss_postshift,0.0,1.5106384701655295e-05
yedK,194,ss_postshift,0.0,9.186954959627358e-06
yedL,137,ss_postshift,0.0,6.487694997262619e-06
yedM,284,ss_postshift,0.0,1.3448944373887473e-05
yedN_1,103,ss_postshift,0.0,4.87761010743102e-06
yedN_2,18,ss_postshift,0.0,8.52397882852023e-07
yedP,459,ss_postshift,0.0,2.1736146012726585e-05
yedR,14,ss_postshift,0.0,6.62976131107129e-07
yedS_1,100,ss_postshift,0.0,4.7355437936223496e-06
yedS_2,105,ss_postshift,0.0,4.972320983303467e-06
yedS_3,104,ss_postshift,0.0,4.924965545367244e-06
yedV,1190,ss_postshift,0.0,5.635297114410596e-05
yedW,856,ss_postshift,0.0,4.053625487340731e-05
yedX,221,ss_postshift,0.0,1.0465551783905392e-05
yeeA,590,ss_postshift,0.0,2.7939708382371863e-05
yeeD,8038,ss_postshift,0.0,0.00038064301013136445
yeeE,6958,ss_postshift,0.0,0.0003294991371602431
yeeJ,921,ss_postshift,0.0,4.361435833926184e-05
yeeL_1,34,ss_postshift,0.0,1.610084889831599e-06
yeeL_2,6,ss_postshift,0.0,2.8413262761734095e-07
yeeN,3334,ss_postshift,0.0,0.00015788303007936914
yeeO,324,ss_postshift,0.0,1.534316189133641e-05
yeeP,81,ss_postshift,0.0,3.835790472834103e-06
yeeR,118,ss_postshift,0.0,5.587941676474373e-06
yeeS,20,ss_postshift,0.0,9.471087587244699e-07
yeeT,3,ss_postshift,0.0,1.4206631380867047e-07
yeeW,27,ss_postshift,0.0,1.2785968242780344e-06
yeeX,6532,ss_postshift,0.0,0.0003093257205994119
yeeY,281,ss_postshift,0.0,1.3306878060078803e-05
yeeZ,1740,ss_postshift,0.0,8.239846200902889e-05
yefM,533,ss_postshift,0.0,2.5240448420007122e-05
yegD,337,ss_postshift,0.0,1.5958782584507318e-05
yegH,996,ss_postshift,0.0,4.7166016184478605e-05
yegI,154,ss_postshift,0.0,7.292737442178419e-06
yegJ,27,ss_postshift,0.0,1.2785968242780344e-06
yegK,22,ss_postshift,0.0,1.0418196345969168e-06
yegL,46,ss_postshift,0.0,2.178350145066281e-06
yegP,1895,ss_postshift,0.0,8.973855488914352e-05
yegQ,1821,ss_postshift,0.0,8.623425248186299e-05
yegR,9,ss_postshift,0.0,4.261989414260115e-07
yegS,310,ss_postshift,0.0,1.4680185760229283e-05
yegT,167,ss_postshift,0.0,7.908358135349323e-06
yegU,160,ss_postshift,0.0,7.5768700697957595e-06
yegV,95,ss_postshift,0.0,4.4987666039412324e-06
yegW,387,ss_postshift,0.0,1.8326554481318492e-05
yegX,163,ss_postshift,0.0,7.71893638360443e-06
yegZ,28,ss_postshift,0.0,1.325952262214258e-06
yehA,20,ss_postshift,0.0,9.471087587244699e-07
yehB,53,ss_postshift,0.0,2.509838210619845e-06
yehC,7,ss_postshift,0.0,3.314880655535645e-07
yehD,41,ss_postshift,0.0,1.9415729553851633e-06
yehE,496,ss_postshift,0.0,2.3488297216366853e-05
yehI,224,ss_postshift,0.0,1.0607618097714064e-05
yehK,12,ss_postshift,0.0,5.682652552346819e-07
yehL,10,ss_postshift,0.0,4.7355437936223497e-07
yehM,38,ss_postshift,0.0,1.7995066415764929e-06
yehP,11,ss_postshift,0.0,5.209098172984584e-07
yehQ,50,ss_postshift,0.0,2.3677718968111748e-06
yehR,57,ss_postshift,0.0,2.699259962364739e-06
yehS,1709,ss_postshift,0.0,8.093044343300596e-05
yehT,1576,ss_postshift,0.0,7.463217018748823e-05
yehU,2237,ss_postshift,0.0,0.00010593411466333196
yehW,125,ss_postshift,0.0,5.919429742027937e-06
yehX,113,ss_postshift,0.0,5.351164486793255e-06
yehY,163,ss_postshift,0.0,7.71893638360443e-06
yeiB,740,ss_postshift,0.0,3.5043024072805384e-05
yeiE,1023,ss_postshift,0.0,4.8444613008756636e-05
yeiG,3381,ss_postshift,0.0,0.00016010873566237163
yeiH,318,ss_postshift,0.0,1.5059029263719072e-05
yeiI,628,ss_postshift,0.0,2.9739215023948355e-05
yeiL,139,ss_postshift,0.0,6.582405873135066e-06
yeiP,2075,ss_postshift,0.0,9.826253371766375e-05
yeiQ,1211,ss_postshift,0.0,5.7347435340766655e-05
yeiR,571,ss_postshift,0.0,2.7039955061583617e-05
yeiS,114,ss_postshift,0.0,5.398519924729478e-06
yeiW,63,ss_postshift,0.0,2.9833925899820803e-06
yejA,1106,ss_postshift,0.0,5.237511435746319e-05
yejB,433,ss_postshift,0.0,2.0504904626384773e-05
yejE,440,ss_postshift,0.0,2.083639269193834e-05
yejF,1099,ss_postshift,0.0,5.204362629190962e-05
yejG,2420,ss_postshift,0.0,0.00011460015980566086
yejK,2070,ss_postshift,0.0,9.802575652798263e-05
yejL,1142,ss_postshift,0.0,5.4079910123167235e-05
yejM,3939,ss_postshift,0.0,0.00018653307003078435
yejO,584,ss_postshift,0.0,2.765557575475452e-05
yfaA,97,ss_postshift,0.0,4.593477479813679e-06
yfaD,468,ss_postshift,0.0,2.2162344954152596e-05
yfaE,648,ss_postshift,0.0,3.068632378267282e-05
yfaH,7,ss_postshift,0.0,3.314880655535645e-07
yfaL,346,ss_postshift,0.0,1.638498152593333e-05
yfaP,64,ss_postshift,0.0,3.030748027918304e-06
yfaQ,97,ss_postshift,0.0,4.593477479813679e-06
yfaS_1,72,ss_postshift,0.0,3.409591531408092e-06
yfaS_2,44,ss_postshift,0.0,2.0836392691938336e-06
yfaT,10,ss_postshift,0.0,4.7355437936223497e-07
yfaU,60,ss_postshift,0.0,2.84132627617341e-06
yfaV,56,ss_postshift,0.0,2.651904524428516e-06
yfaW,397,ss_postshift,0.0,1.8800108860680727e-05
yfaX,61,ss_postshift,0.0,2.888681714109633e-06
yfaY,1545,ss_postshift,0.0,7.31641516114653e-05
yfaZ,90,ss_postshift,0.0,4.2619894142601144e-06
yfbK,57,ss_postshift,0.0,2.699259962364739e-06
yfbL,20,ss_postshift,0.0,9.471087587244699e-07
yfbM,58,ss_postshift,0.0,2.7466154003009627e-06
yfbN,33,ss_postshift,0.0,1.5627294518953753e-06
yfbO,81,ss_postshift,0.0,3.835790472834103e-06
yfbP,161,ss_postshift,0.0,7.624225507731983e-06
yfbR,585,ss_postshift,0.0,2.7702931192690746e-05
yfbS,754,ss_postshift,0.0,3.5706000203912516e-05
yfbT,2319,ss_postshift,0.0,0.00010981726057410229
yfbU,2570,ss_postshift,0.0,0.00012170347549609439
yfbV,3081,ss_postshift,0.0,0.0001459021042815046
yfcA,892,ss_postshift,0.0,4.224105063911136e-05
yfcC,80,ss_postshift,0.0,3.7884350348978797e-06
yfcD,2574,ss_postshift,0.0,0.00012189289724783928
yfcE,1306,ss_postshift,0.0,6.184620194470788e-05
yfcF,455,ss_postshift,0.0,2.154672426098169e-05
yfcG,154,ss_postshift,0.0,7.292737442178419e-06
yfcH,2721,ss_postshift,0.0,0.00012885414662446414
yfcI,334,ss_postshift,0.0,1.5816716270698646e-05
yfcJ,206,ss_postshift,0.0,9.75522021486204e-06
yfcL,1760,ss_postshift,0.0,8.334557076775336e-05
yfcO,1273,ss_postshift,0.0,6.028347249281251e-05
yfcP,23,ss_postshift,0.0,1.0891750725331404e-06
yfcQ,19,ss_postshift,0.0,8.997533207882464e-07
yfcR,18,ss_postshift,0.0,8.52397882852023e-07
yfcS,10,ss_postshift,0.0,4.7355437936223497e-07
yfcT,25,ss_postshift,0.0,1.1838859484055874e-06
yfcU,183,ss_postshift,0.0,8.6660451423289e-06
yfcV,6,ss_postshift,0.0,2.8413262761734095e-07
yfcZ,1267,ss_postshift,0.0,5.999933986519517e-05
yfdC,217,ss_postshift,0.0,1.0276130032160498e-05
yfdE,33,ss_postshift,0.0,1.5627294518953753e-06
yfdF,21,ss_postshift,0.0,9.944641966606934e-07
yfdG,765,ss_postshift,0.0,3.622691002121098e-05
yfdH,3689,ss_postshift,0.0,0.00017469421054672847
yfdI,2240,ss_postshift,0.0,0.00010607618097714063
yfdK,53,ss_postshift,0.0,2.509838210619845e-06
yfdL,1,ss_postshift,0.0,4.73554379362235e-08
yfdM,0,ss_postshift,0.0,0.0
yfdN,3,ss_postshift,0.0,1.4206631380867047e-07
yfdO,2,ss_postshift,0.0,9.4710875872447e-08
yfdP,16,ss_postshift,0.0,7.57687006979576e-07
yfdQ,124,ss_postshift,0.0,5.872074304091713e-06
yfdR,2,ss_postshift,0.0,9.4710875872447e-08
yfdS,6,ss_postshift,0.0,2.8413262761734095e-07
yfdT,4,ss_postshift,0.0,1.89421751744894e-07
yfdV,20,ss_postshift,0.0,9.471087587244699e-07
yfdX,14,ss_postshift,0.0,6.62976131107129e-07
yfdY,70,ss_postshift,0.0,3.3148806555356446e-06
yfeC,1251,ss_postshift,0.0,5.924165285821559e-05
yfeD,938,ss_postshift,0.0,4.441940078417764e-05
yfeH,8873,ss_postshift,0.0,0.00042018480080811105
yfeK,505,ss_postshift,0.0,2.3914496157792865e-05
yfeN,63,ss_postshift,0.0,2.9833925899820803e-06
yfeO,247,ss_postshift,0.0,1.1696793170247204e-05
yfeR,248,ss_postshift,0.0,1.1744148608183427e-05
yfeS,548,ss_postshift,0.0,2.5950779989050477e-05
yfeW,195,ss_postshift,0.0,9.234310397563582e-06
yfeX,1874,ss_postshift,0.0,8.874409069248284e-05
yfeY,2696,ss_postshift,0.0,0.00012767026067605854
yfeZ,218,ss_postshift,0.0,1.0323485470096722e-05
yffB,658,ss_postshift,0.0,3.115987816203506e-05
yffL,200,ss_postshift,0.0,9.471087587244699e-06
yffM,5,ss_postshift,0.0,2.3677718968111748e-07
yffN,14,ss_postshift,0.0,6.62976131107129e-07
yffO,32,ss_postshift,0.0,1.515374013959152e-06
yffP,67,ss_postshift,0.0,3.1728143417269743e-06
yffQ,26,ss_postshift,0.0,1.231241386341811e-06
yffR,355,ss_postshift,0.0,1.681118046735934e-05
yffS,526,ss_postshift,0.0,2.490896035445356e-05
yfgD,3867,ss_postshift,0.0,0.00018312347849937626
yfgG,2369,ss_postshift,0.0,0.00011218503247091346
yfgH,28,ss_postshift,0.0,1.325952262214258e-06
yfgI,69,ss_postshift,0.0,3.267525217599421e-06
yfgJ,591,ss_postshift,0.0,2.7987063820308086e-05
yfgM,2829,ss_postshift,0.0,0.00013396853392157626
yfgO,770,ss_postshift,0.0,3.6463687210892094e-05
yfhG,517,ss_postshift,0.0,2.4482761413027548e-05
yfhH,625,ss_postshift,0.0,2.9597148710139683e-05
yfhL,255,ss_postshift,0.0,1.2075636673736991e-05
yfhM,1778,ss_postshift,0.0,8.419796865060537e-05
yfhR,32,ss_postshift,0.0,1.515374013959152e-06
yfiB,304,ss_postshift,0.0,1.4396053132611943e-05
yfiC,629,ss_postshift,0.0,2.9786570461884578e-05
yfiE,328,ss_postshift,0.0,1.5532583643081306e-05
yfiF,1328,ss_postshift,0.0,6.28880215793048e-05
yfiH,654,ss_postshift,0.0,3.097045641029017e-05
yfiL,86,ss_postshift,0.0,4.072567662515221e-06
yfiM,123,ss_postshift,0.0,5.82471886615549e-06
yfiP,360,ss_postshift,0.0,1.7047957657040458e-05
yfiR,186,ss_postshift,0.0,8.80811145613757e-06
yfjD,1315,ss_postshift,0.0,6.22724008861339e-05
yfjH,440,ss_postshift,0.0,2.083639269193834e-05
yfjI,66,ss_postshift,0.0,3.1254589037907507e-06
yfjJ,51,ss_postshift,0.0,2.4151273347473984e-06
yfjM,20,ss_postshift,0.0,9.471087587244699e-07
yfjP,61,ss_postshift,0.0,2.888681714109633e-06
yfjQ,9,ss_postshift,0.0,4.261989414260115e-07
yfjR,18,ss_postshift,0.0,8.52397882852023e-07
yfjS,46,ss_postshift,0.0,2.178350145066281e-06
yfjT,186,ss_postshift,0.0,8.80811145613757e-06
yfjU,33,ss_postshift,0.0,1.5627294518953753e-06
yfjW,706,ss_postshift,0.0,3.343293918297379e-05
yfjX,0,ss_postshift,0.0,0.0
yfjY,3,ss_postshift,0.0,1.4206631380867047e-07
yfjZ,9,ss_postshift,0.0,4.261989414260115e-07
ygaC,156,ss_postshift,0.0,7.387448318050865e-06
ygaH,656,ss_postshift,0.0,3.106516728616261e-05
ygaM,1278,ss_postshift,0.0,6.052024968249363e-05
ygaP,440,ss_postshift,0.0,2.083639269193834e-05
ygaQ,24,ss_postshift,0.0,1.1365305104693638e-06
ygaU,1990,ss_postshift,0.0,9.423732149308476e-05
ygaV,105,ss_postshift,0.0,4.972320983303467e-06
ygaX,40,ss_postshift,0.0,1.8942175174489399e-06
ygaY,42,ss_postshift,0.0,1.988928393321387e-06
ygaZ,1823,ss_postshift,0.0,8.632896335773544e-05
ygbA,67,ss_postshift,0.0,3.1728143417269743e-06
ygbE,636,ss_postshift,0.0,3.0118058527438144e-05
ygbI,599,ss_postshift,0.0,2.8365907323797875e-05
ygbJ,54,ss_postshift,0.0,2.5571936485560688e-06
ygbK,183,ss_postshift,0.0,8.6660451423289e-06
ygbL,78,ss_postshift,0.0,3.6937241590254326e-06
ygbM,125,ss_postshift,0.0,5.919429742027937e-06
ygbN,128,ss_postshift,0.0,6.061496055836608e-06
ygcE,210,ss_postshift,0.0,9.944641966606933e-06
ygcG,43,ss_postshift,0.0,2.0362838312576105e-06
ygcN,181,ss_postshift,0.0,8.571334266456453e-06
ygcO,11,ss_postshift,0.0,5.209098172984584e-07
ygcP,89,ss_postshift,0.0,4.214633976323891e-06
ygcQ,26,ss_postshift,0.0,1.231241386341811e-06
ygcR,14,ss_postshift,0.0,6.62976131107129e-07
ygcS,20,ss_postshift,0.0,9.471087587244699e-07
ygcU,97,ss_postshift,0.0,4.593477479813679e-06
ygcW,68,ss_postshift,0.0,3.220169779663198e-06
ygdB,67,ss_postshift,0.0,3.1728143417269743e-06
