exp_type,experiment,frac_gene,gene,trial,growth_rate_hr
C-lim,NQ381_Lac_3MBA50,0.001257229067136030,rpsS,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0038555024725505000,rpsT,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.001257229067136030,rpsU,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplA,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplB,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplC,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplD,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplE,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplF,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplI,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplJ,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplK,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplL,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplM,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplN,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplO,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplP,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplQ,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplR,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplS,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplT,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplU,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplV,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplW,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplX,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rplY,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpmA,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpmB,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpmC,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpmD,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpmE,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpmF,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpmG,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpmI,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsA,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsB,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsC,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsD,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsE,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsF,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsG,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsH,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsI,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsJ,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsK,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsL,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsM,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsN,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsO,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsP,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsQ,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsR,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsS,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsT,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008888888888888890,rpsU,1.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplA,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplB,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplC,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplD,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplE,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplF,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplI,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplJ,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplK,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplL,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplM,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplN,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplO,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplP,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplQ,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplR,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplS,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplT,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplU,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplV,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplW,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplX,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rplY,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpmA,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpmB,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpmC,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpmD,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpmE,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpmF,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpmG,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpmI,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpmJ2,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsA,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsB,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsC,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsD,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsE,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsF,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsG,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsH,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsI,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsJ,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsK,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsL,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsM,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsN,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsO,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsP,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsQ,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsR,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsS,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsT,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,rpsU,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009671179883945840,sra,2.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.005414185165132650,rplA,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.004692293809781630,rplB,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0020754376466341800,rplC,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.004060638873849490,rplD,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.007038440714672440,rplE,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0046020573903627500,rplF,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.005414185165132650,rplI,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0025266197437285700,rplJ,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.003519220357336220,rplK,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.003970402454430610,rplL,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0027070925825663200,rplM,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0027070925825663200,rplN,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.005143475906876020,rplO,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0017144919689586700,rplP,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.003338747518498470,rplQ,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0005414185165132650,rplR,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0007218913553510200,rplS,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0025266197437285700,rplT,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.001173073452445410,rplU,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.005594658003970400,rplV,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0004511820970943870,rplW,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0030680382602418300,rplX,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.004421584551525000,rplY,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0006316549359321420,rpmA,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009023641941887750,rpmB,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0014437827107020400,rpmC,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.001173073452445410,rpmD,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0006316549359321420,rpmE,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.001985201227215300,rpmF,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0012633098718642800,rpmG,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.00018047283883775500,rpmI,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.010016242555495400,rpsA,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.005955603681645910,rpsB,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.003789929615592850,rpsC,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.003880166035011730,rpsD,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0046020573903627500,rpsE,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.003338747518498470,rpsF,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.005865367262227040,rpsG,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0013535462912831600,rpsH,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0026168561631474500,rpsI,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.003519220357336220,rpsJ,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.001985201227215300,rpsK,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0008121277747698970,rpsL,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.003880166035011730,rpsM,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.00036094567767551000,rpsN,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.00018047283883775500,rpsO,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0022559104854719400,rpsP,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0009023641941887750,rpsQ,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0007218913553510200,rpsR,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.001173073452445410,rpsS,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.004150875293268360,rpsT,3.0,0.866433975699932
C-lim,NQ381_Lac_3MBA500,0.0012633098718642800,rpsU,3.0,0.866433975699932
